# Data for Scalar_TM code: First function
# Col #1 chi 
# Col #1 Abs(x_0-d) 
# Col #2 Number of points per loop 
# Col #3 Total Number of trajectories 
# Col #4 Analytical efficiency 
# Col #5 Numerical efficiency 
# Col #6 Numerical efficiency error 

 0.14142136E+001	 0.62500000E-001	 0.10000000E+003	 0.10000000E+005	 0.24440423E-001	 0.25525096E-001	 0.73273472E-003
 0.14142136E+001	 0.12500000E+000	 0.10000000E+003	 0.10000000E+005	 0.24440423E-001	 0.25525096E-001	 0.73273472E-003
 0.14142136E+001	 0.25000000E+000	 0.10000000E+003	 0.10000000E+005	 0.24440423E-001	 0.25525096E-001	 0.73273472E-003
 0.14142136E+001	 0.50000000E+000	 0.10000000E+003	 0.10000000E+005	 0.24440423E-001	 0.25525096E-001	 0.73273472E-003
 0.14142136E+001	 0.10000000E+001	 0.10000000E+003	 0.10000000E+005	 0.24440423E-001	 0.25525096E-001	 0.73273472E-003
 0.14142136E+001	 0.20000000E+001	 0.10000000E+003	 0.10000000E+005	 0.24440423E-001	 0.25525096E-001	 0.73273472E-003
 0.14142136E+001	 0.40000000E+001	 0.10000000E+003	 0.10000000E+005	 0.24440423E-001	 0.25525096E-001	 0.73273472E-003
 0.14142136E+001	 0.80000000E+001	 0.10000000E+003	 0.10000000E+005	 0.24440423E-001	 0.25525096E-001	 0.73273472E-003
 0.14142136E+001	 0.16000000E+002	 0.10000000E+003	 0.10000000E+005	 0.24440423E-001	 0.25525096E-001	 0.73273472E-003
 0.14142136E+001	 0.32000000E+002	 0.10000000E+003	 0.10000000E+005	 0.24440423E-001	 0.25525096E-001	 0.73273472E-003
