       -5.5000000000	        0.0000014867
       -5.4900000000	        0.0000015629
       -5.4800000000	        0.0000016428
       -5.4700000000	        0.0000017265
       -5.4600000000	        0.0000018144
       -5.4500000000	        0.0000019066
       -5.4400000000	        0.0000020033
       -5.4300000000	        0.0000021046
       -5.4200000000	        0.0000022108
       -5.4100000000	        0.0000023222
       -5.4000000000	        0.0000024390
       -5.3900000000	        0.0000025613
       -5.3800000000	        0.0000026895
       -5.3700000000	        0.0000028239
       -5.3600000000	        0.0000029647
       -5.3500000000	        0.0000031122
       -5.3400000000	        0.0000032667
       -5.3300000000	        0.0000034285
       -5.3200000000	        0.0000035980
       -5.3100000000	        0.0000037755
       -5.3000000000	        0.0000039613
       -5.2900000000	        0.0000041559
       -5.2800000000	        0.0000043596
       -5.2700000000	        0.0000045728
       -5.2600000000	        0.0000047960
       -5.2500000000	        0.0000050295
       -5.2400000000	        0.0000052739
       -5.2300000000	        0.0000055296
       -5.2200000000	        0.0000057972
       -5.2100000000	        0.0000060771
       -5.2000000000	        0.0000063698
       -5.1900000000	        0.0000066760
       -5.1800000000	        0.0000069962
       -5.1700000000	        0.0000073311
       -5.1600000000	        0.0000076812
       -5.1500000000	        0.0000080472
       -5.1400000000	        0.0000084298
       -5.1300000000	        0.0000088297
       -5.1200000000	        0.0000092477
       -5.1100000000	        0.0000096845
       -5.1000000000	        0.0000101409
       -5.0900000000	        0.0000106177
       -5.0800000000	        0.0000111159
       -5.0700000000	        0.0000116362
       -5.0600000000	        0.0000121797
       -5.0500000000	        0.0000127473
       -5.0400000000	        0.0000133401
       -5.0300000000	        0.0000139590
       -5.0200000000	        0.0000146051
       -5.0100000000	        0.0000152797
       -5.0000000000	        0.0000159838
       -4.9900000000	        0.0000167186
       -4.9800000000	        0.0000174855
       -4.9700000000	        0.0000182858
       -4.9600000000	        0.0000191207
       -4.9500000000	        0.0000199918
       -4.9400000000	        0.0000209005
       -4.9300000000	        0.0000218483
       -4.9200000000	        0.0000228368
       -4.9100000000	        0.0000238676
       -4.9000000000	        0.0000249425
       -4.8900000000	        0.0000260632
       -4.8800000000	        0.0000272315
       -4.8700000000	        0.0000284493
       -4.8600000000	        0.0000297186
